review_id,restaurant_id,rating,review_text,compound,vader_sentiment,textblob_polarity,textblob_subjectivity,dominant_topic
REV103991,REST1074,4.0,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV103992,REST1167,5.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV103993,REST1169,5.0,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV103994,REST1172,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV103995,REST1166,5.0,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV103996,REST1097,4.3,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV103997,REST1022,3.8,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV103998,REST1119,4.8,Best French in town! The Coq au Vin was incredible.,0.0,Neutral,0.0,0.0,5
REV103999,REST1053,4.2,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104000,REST1137,4.6,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104001,REST1143,4.7,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104002,REST1086,3.5,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104003,REST1050,5.0,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104004,REST1159,4.9,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104005,REST1034,3.1,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104006,REST1055,3.4,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104007,REST1056,5.0,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104008,REST1112,4.4,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104009,REST1116,4.7,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104010,REST1036,5.0,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104011,REST1191,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104012,REST1094,3.6,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104013,REST1059,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104014,REST1060,3.7,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104015,REST1011,2.7,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104016,REST1148,4.3,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104017,REST1041,3.8,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104018,REST1014,4.3,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104019,REST1139,4.8,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104020,REST1162,3.2,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104021,REST1027,4.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104022,REST1098,5.0,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104023,REST1039,4.9,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104024,REST1016,4.2,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104025,REST1010,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104026,REST1194,3.7,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104027,REST1129,3.7,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104028,REST1160,4.2,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104029,REST1047,5.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104030,REST1012,5.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104031,REST1060,5.0,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104032,REST1171,3.6,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104033,REST1074,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104034,REST1090,4.3,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104035,REST1045,4.4,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104036,REST1026,4.2,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104037,REST1099,5.0,Best Vegetarian in town! The Veggie Burger was incredible.,0.0,Neutral,0.0,0.0,4
REV104038,REST1116,3.9,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104039,REST1074,5.0,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104040,REST1045,3.7,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104041,REST1151,4.4,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104042,REST1177,5.0,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104043,REST1075,3.2,Best Indian in town! The Samosa was incredible.,0.0,Neutral,0.0,0.0,1
REV104044,REST1128,4.2,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104045,REST1148,4.9,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104046,REST1005,3.8,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104047,REST1174,3.9,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104048,REST1196,3.4,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104049,REST1127,4.1,Best Vegetarian in town! The Veggie Burger was incredible.,0.0,Neutral,0.0,0.0,4
REV104050,REST1162,5.0,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104051,REST1106,4.3,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104052,REST1127,4.3,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104053,REST1091,3.9,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104054,REST1020,3.6,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104055,REST1036,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104056,REST1094,3.6,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104057,REST1073,5.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104058,REST1055,4.2,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104059,REST1080,4.2,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104060,REST1062,3.0,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104061,REST1044,3.8,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104062,REST1010,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104063,REST1169,5.0,Best French in town! The Croissant was incredible.,0.0,Neutral,0.0,0.0,4
REV104064,REST1141,4.7,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104065,REST1185,4.9,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104066,REST1194,4.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104067,REST1136,5.0,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104068,REST1021,5.0,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104069,REST1019,5.0,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104070,REST1028,5.0,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104071,REST1106,4.0,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104072,REST1002,5.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104073,REST1067,4.6,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104074,REST1078,5.0,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104075,REST1045,4.7,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104076,REST1134,5.0,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104077,REST1083,4.4,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104078,REST1191,4.1,Best French in town! The Croissant was incredible.,0.0,Neutral,0.0,0.0,4
REV104079,REST1185,4.5,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104080,REST1046,4.6,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104081,REST1037,3.9,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104082,REST1004,3.1,Best Mexican in town! The Tacos was incredible.,0.0,Neutral,0.0,0.0,5
REV104083,REST1041,4.1,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104084,REST1028,4.4,Best Italian in town! The Lasagna was incredible.,0.0,Neutral,0.0,0.0,2
REV104085,REST1197,5.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104086,REST1114,4.4,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104087,REST1152,3.9,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104088,REST1134,4.4,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104089,REST1050,4.7,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104090,REST1110,3.6,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104091,REST1190,4.5,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104092,REST1089,4.4,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104093,REST1049,4.4,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104094,REST1000,3.5,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104095,REST1069,5.0,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104096,REST1000,3.6,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104097,REST1043,3.2,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104098,REST1101,4.3,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104099,REST1193,3.4,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104100,REST1142,3.7,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104101,REST1054,4.9,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104102,REST1086,3.9,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104103,REST1116,3.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104104,REST1078,4.5,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104105,REST1039,4.9,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104106,REST1183,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104107,REST1138,3.4,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104108,REST1118,4.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104109,REST1083,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104110,REST1098,5.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104111,REST1185,3.8,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104112,REST1137,4.5,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104113,REST1063,4.5,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104114,REST1113,4.2,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104115,REST1177,4.7,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104116,REST1148,4.6,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104117,REST1076,4.9,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104118,REST1004,4.4,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104119,REST1178,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104120,REST1090,3.4,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104121,REST1114,4.8,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104122,REST1151,4.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104123,REST1057,4.6,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104124,REST1160,4.7,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104125,REST1148,4.7,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104126,REST1160,5.0,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104127,REST1108,4.4,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104128,REST1146,4.4,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104129,REST1143,3.1,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104130,REST1174,4.1,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104131,REST1175,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104132,REST1019,4.8,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104133,REST1077,4.6,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104134,REST1073,5.0,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104135,REST1187,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104136,REST1198,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104137,REST1080,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104138,REST1131,4.8,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104139,REST1030,4.9,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104140,REST1117,3.5,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104141,REST1141,2.7,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104142,REST1045,4.8,Best American in town! The BBQ Ribs was incredible.,0.0,Neutral,0.0,0.0,1
REV104143,REST1026,4.3,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104144,REST1146,4.9,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104145,REST1084,3.9,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104146,REST1141,4.4,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104147,REST1141,5.0,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104148,REST1038,3.2,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104149,REST1000,5.0,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104150,REST1184,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104151,REST1199,4.5,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104152,REST1004,4.7,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104153,REST1142,4.4,Best Italian in town! The Margherita Pizza was incredible.,0.0,Neutral,0.0,0.0,5
REV104154,REST1170,4.2,Best Italian in town! The Lasagna was incredible.,0.0,Neutral,0.0,0.0,2
REV104155,REST1013,4.1,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104156,REST1167,3.3,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104157,REST1164,4.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104158,REST1192,4.8,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104159,REST1031,3.9,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104160,REST1077,3.8,Best Thai in town! The Green Curry was incredible.,0.0,Neutral,0.0,0.0,2
REV104161,REST1011,3.9,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104162,REST1087,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104163,REST1077,4.5,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104164,REST1029,3.8,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104165,REST1111,4.3,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104166,REST1196,4.8,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104167,REST1155,4.2,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104168,REST1162,2.7,Best Italian in town! The Lasagna was incredible.,0.0,Neutral,0.0,0.0,2
REV104169,REST1127,5.0,Best Vegetarian in town! The Stir Fry was incredible.,0.0,Neutral,0.0,0.0,3
REV104170,REST1138,3.5,Best American in town! The BBQ Ribs was incredible.,0.0,Neutral,0.0,0.0,1
REV104171,REST1057,3.7,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104172,REST1024,3.3,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104173,REST1125,5.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104174,REST1186,4.0,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104175,REST1179,4.6,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104176,REST1100,3.6,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104177,REST1183,3.6,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104178,REST1162,4.6,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104179,REST1197,5.0,Best Mediterranean in town! The Falafel was incredible.,0.0,Neutral,0.0,0.0,3
REV104180,REST1142,4.3,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104181,REST1043,3.8,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104182,REST1088,4.2,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104183,REST1029,2.7,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104184,REST1157,3.3,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104185,REST1086,4.3,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104186,REST1153,4.9,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104187,REST1078,5.0,Best Chinese in town! The Hot Pot was incredible.,0.0,Neutral,0.0,0.0,3
REV104188,REST1163,3.7,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104189,REST1112,5.0,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104190,REST1030,4.4,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104191,REST1117,4.2,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104192,REST1052,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104193,REST1130,4.7,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104194,REST1031,4.8,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104195,REST1017,5.0,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104196,REST1153,5.0,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104197,REST1121,4.1,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104198,REST1090,4.7,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104199,REST1050,4.3,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104200,REST1047,4.7,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104201,REST1031,4.5,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104202,REST1169,3.3,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104203,REST1123,4.2,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104204,REST1144,5.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104205,REST1122,4.0,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104206,REST1127,4.6,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104207,REST1041,3.8,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104208,REST1079,4.7,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104209,REST1150,4.6,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104210,REST1110,5.0,Best American in town! The BBQ Ribs was incredible.,0.0,Neutral,0.0,0.0,1
REV104211,REST1150,4.2,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104212,REST1028,3.7,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104213,REST1147,4.1,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104214,REST1087,2.3,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104215,REST1138,2.7,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104216,REST1074,4.3,Best Vegetarian in town! The Veggie Burger was incredible.,0.0,Neutral,0.0,0.0,4
REV104217,REST1099,4.2,Best Vegetarian in town! The Salad was incredible.,0.0,Neutral,0.0,0.0,5
REV104218,REST1157,4.7,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104219,REST1143,5.0,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104220,REST1181,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104221,REST1132,5.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104222,REST1018,4.3,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104223,REST1155,2.7,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104224,REST1138,4.1,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104225,REST1003,4.4,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104226,REST1025,5.0,Best American in town! The Steak was incredible.,0.0,Neutral,0.0,0.0,1
REV104227,REST1194,4.2,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104228,REST1021,5.0,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104229,REST1053,3.2,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104230,REST1029,5.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104231,REST1137,3.8,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104232,REST1002,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104233,REST1119,4.7,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104234,REST1037,3.4,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104235,REST1053,3.4,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104236,REST1168,4.6,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104237,REST1191,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104238,REST1172,4.3,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104239,REST1147,4.7,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104240,REST1136,5.0,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104241,REST1165,4.5,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104242,REST1185,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104243,REST1176,3.7,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104244,REST1128,4.8,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104245,REST1015,5.0,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV104246,REST1118,4.7,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104247,REST1178,5.0,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV104248,REST1193,3.7,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104249,REST1055,3.6,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104250,REST1053,3.8,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV104251,REST1180,4.2,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV104252,REST1192,4.4,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104253,REST1074,4.4,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV104254,REST1085,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV104255,REST1124,4.7,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104256,REST1029,4.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV104257,REST1100,4.7,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV104258,REST1130,4.2,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV104259,REST1116,4.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
